OK,Court ID,Court Name,Fixed Court Name,Court Name Abbreviation,Fixed Court Name Abbreviation,Count,Jurisdiction,Fixed Jurisdiction,First Date,Last Date,Example Case ID,Example Case
x,15834,Poquoson and York County Circuit Court,,Poquoson & York Cty. Cir. Ct.,,2,Virginia,,2012-10-12,2012-10-12,3792996,View example
x,18507,Port Clinton Municipal Court,,Port Clinton Mun. Ct.,,1,Ohio,,1965-12-06,1965-12-06,1432887,View example
x,11520,Port Jervis City Court,,Port Jervis City Ct.,,13,New York,,1962-07-05,1994-03-25,910119,View example
x,10113,Portage Circuit Court,,Portage Cir. Ct.,,9,Ohio,,1890-03-01,1912-03-01,638338,View example
x,13502,Portage County Circuit Court,,Portage Cty. Cir. Ct.,,7,Ohio,,1903-02-01,1912-03-01,395999,View example
x,12191,Portage County Court of Common Pleas,,Portage Cty. C.P.,,13,Ohio,,1895-01-01,2010-09-01,1525009,View example
x,21312,Portage County Municipal Court,,Portage Cty. Mun. Ct.,,1,Ohio,,1988-11-08,1988-11-08,6709621,View example
x,13492,Portage County Probate Court,,Portage Cty. Prob. Ct.,,6,Ohio,,1952-07-07,1967-01-18,1435383,View example
x,15331,Portsmouth Circuit Court,15589,Portsmouth Cr. Ct.,,1,Virginia,,2015-05-01,2015-05-01,4314533,View example
x,15589,Portsmouth Circuit Court,,Portsmouth Cir. Ct.,,76,Virginia,,1959-05-14,2016-06-24,3779353,View example
x,13598,Portsmouth Municipal Court,,Portsmouth Mun. Ct.,,3,Ohio,,1962-07-24,1996-04-01,1812532,View example
x,11760,Potter County Court of Common Pleas,,Potter Cty. C.P.,,50,Pennsylvania,,1891-10-05,1991-11-14,823751,View example
x,21785,Potter County Court of Common Pleas,11760,Potter Cty. Ct. C.P.,,1,Pennsylvania,,1886-03-23,1886-03-23,1036163,View example
x,12138,Potter County Court of Quarter Sessions,,Potter Cty. Ct. Quarter Sess.,,3,Pennsylvania,,1933-04-03,1938-03-30,1506855,View example
x,16513,Potter County of Common Pleas,11760,Potter Cty. C.P.,,1,Pennsylvania,,1983-03-14,1983-03-14,1937657,View example
x,9271,Poughkeepsie City Court,,Poughkeepsie City Ct.,,23,New York,,1960-02-18,2017-03-03,105495,View example
x,11880,Poughkeepsie Justice Court,,Poughkeepsie J. Ct.,,2,New York,,1975-01-07,1983-02-17,806740,View example
x,18793,Poughkeepsie Town Court,,Poughkeepsie Town Ct.,,1,New York,,1982-06-15,1982-06-15,796568,View example
x,15663,Powhatan County Circuit Court,,Powhatan Cty. Cir. Ct.,,1,Virginia,,2006-07-31,2006-07-31,3887046,View example
x,13177,Preble Circuit Court,,Preble Cir. Ct.,,5,Ohio,,1886-11-01,1905-04-01,1616619,View example
x,13555,Preble County Circuit Court,,Preble Cty. Cir. Ct.,,2,Ohio,,1894-11-01,1905-04-01,1803390,View example
x,11028,Preble County Court of Common Pleas,,Preble Cty. C.P.,,14,Ohio,,1897-01-01,1987-04-13,892663,View example
x,12793,Preble County Court of Common Pleas,11028,Ohio C.P.,,1,Ohio,,1905-01-01,1905-01-01,1533497,View example
x,21531,Preble County Court of Common Pleas,11028,Preble County C.P.,,1,Ohio,,1974-09-23,1974-09-23,6692999,View example
x,13557,Preble County Juvenile Court,,Preble Cty. Juv. Ct.,,2,Ohio,,1959-01-02,1962-04-16,1798854,View example
x,13507,Preble County Probate Court,,Preble Cty. Prob. Ct.,,7,Ohio,,1952-08-04,1966-11-26,1770294,View example
x,17255,Preble County Probate Court,13507,Preble County Prob. Ct.,,1,Ohio,,1962-09-19,1962-09-19,1810089,View example
x,15732,Prince Edward Circuit Court,,Prince Edward Cir. Ct.,,1,Virginia,,1877-03-01,1877-03-01,4441416,View example
x,14458,Prince Edward County Circuit Court,,Prince Edward Cty. Cir. Ct.,,2,Virginia,,1996-09-05,1996-09-18,3858011,View example
x,15782,Prince George County Circuit Court,,Prince George Cty. Cir. Ct.,,15,Virginia,,1985-10-31,2016-04-28,3783182,View example
x,15634,Prince William County Circuit Court,,Prince William Cty. Cir. Ct.,,39,Virginia,,1981-06-15,2014-06-26,3779160,View example
x,15594,Princess Anne County Circuit Court,,Princess Anne Cty. Cir. Ct.,,11,Virginia,,1956-10-08,1960-06-15,3785878,View example
?,18870,Probate Court,,Prob. Ct.,,8,Ohio,,1938-12-27,1939-12-20,1696234,View example
x,14946,Probate Court of the City and County of San Francisco,,S.F. Prob. Ct.,,122,California,,1872-01-01,1879-12-31,4774328,View example
x,13421,Provincial Court of Maryland,,Md. Provincial Ct.,,38,Maryland,,1689-04-01,1774-04-01,1750266,View example
x,13498,Public Utilities Commission,,P.U.C.,,14,Ohio,,1954-12-30,1960-05-24,1787561,View example
x,19140,Pueblo County District Court,,Pueblo Cty. Dist. Ct.,,7,Colorado,,1883-12-01,1902-03-17,2327829,View example
x,16431,Puerto Rico Circuit Court of Appeals,,P.R. Cir.,,2680,Puerto Rico,,1988-03-18,2010-03-23,7341387,View example
x,14989,Pulaski Circuit Court,10183,Pulaski Cir. Ct.,,2,Kentucky,,1926-03-12,1926-03-23,4904591,View example
x,15625,Pulaski County Circuit Court,,Pulaski Cty. Cir. Ct.,,8,Virginia,,1979-03-22,2014-01-31,3785588,View example
x,10123,Putnam Circuit Court,,Putnam Cir. Ct.,,15,Ohio,,1888-04-01,1908-01-01,638369,View example
x,12090,Putnam County Circuit Court,,Putnam Cty. Cir. Ct.,,8,Ohio,,1893-02-01,1910-11-01,392920,View example
x,10987,Putnam County Court of Common Pleas,,Putnam Cty. C.P.,,16,Ohio,,1897-11-20,2002-11-25,892668,View example
x,12448,Putnam County Court of Common Pleas,10987,Ohio C.P.,,1,Ohio,,1908-01-01,1908-01-01,1540458,View example
x,17209,Putnam County Court of Common Pleas,10987,Putnam County C.P.,,2,Ohio,,1921-01-01,1921-09-01,1561196,View example
x,13494,Putnam County Probate Court,,Putnam Cty. Prob. Ct.,,3,Ohio,,1955-06-28,1956-06-19,1781784,View example
x,10403,Queens County Court,,Queens Cty. Ct.,,19,New York,,1869-01-01,1962-04-10,791792,View example
x,13824,Queens County Surrogate's Court,,Queens Cty. Sur. Ct.,,3,New York,,1870-01-01,2017-04-19,1883262,View example
x,20806,Radford Circuit Court,,Radford Cir. Ct.,,4,Virginia,,1993-04-20,2013-09-20,3867779,View example
x,15717,Radford Corporation Court,,Radford Corp. Ct.,,1,Virginia,,1953-03-10,1953-03-10,3783123,View example
x,20842,Radford Corporation Court,15717,Radford Corporation Ct.,,1,Virginia,,1953-03-10,1953-03-10,3877707,View example
x,14214,Railroad & Public Utilities Commission,,R.R. & P.U.C.,,5,Florida,,1957-08-14,1958-10-13,1992702,View example
x,9437,Ramapo Justice Court,,Ramapo J. Ct.,,8,New York,,1962-09-07,2005-01-31,32632,View example
x,21609,Randolph Superior Court,,Randolph Super. Ct.,,2,Georgia,,1842-02-01,1842-04-01,6752890,View example
x,14433,Rappahannock County Circuit Court,,Rappahannock Cty. Cir. Ct.,,5,Virginia,,1958-01-31,2016-05-06,3856415,View example
x,13539,Ravenna Municipal Court,,Ravenna Mun. Ct.,,9,Ohio,,1957-10-06,1967-01-11,1435340,View example
x,16031,Recorder of New York City,21840,Record of N.Y.,,1,New York,,1858-03-01,1858-03-01,2374810,View example
x,21840,Recorder of New York City,,Recorder of N.Y.,,100,New York,,1815-07-01,1823-07-01,883260,View example
x,20137,Recorder of Philadelphia,,Recorder of Phila.,,23,Pennsylvania,,1846-01-01,1846-01-01,6668990,View example
x,20968,Red Hook Justice Court,,Red Hook J. Ct.,,1,New York,,2016-02-01,2016-02-01,4069717,View example
x,10377,Rensselaer County Court,,Rensselaer Cty. Ct.,,12,New York,,1868-10-01,2016-12-01,791749,View example
x,14867,Rensselaer Oyer and Terminer,,Rensselaer Oyer & Terminer,,1,New York,,1879-03-01,1879-03-01,4505731,View example
x,19592,Rhineback Justice Court,10753,Rhineback J. Ct.,,1,New York,,1991-06-29,1991-06-29,897568,View example
x,10753,Rhinebeck Justice Court,,Rhinebeck J. Ct.,,7,New York,,1972-03-26,1987-05-01,785890,View example
x,11772,Rhinebeck Village Justice Court,,Rhinebeck Village J. Ct.,,1,New York,,1971-09-15,1971-09-15,1235435,View example
x,15283,Rhode Island Superior Court,,R.I. Super. Ct.,,2043,Rhode Island,,1917-09-21,1936-02-23,3160652,View example
x,21576,Rhode Island Superior Courtt,15283,R.I. Super. Ct.,,4,Rhode Island,,1927-12-31,1928-06-01,6762401,View example
x,10232,Rhode Island Supreme Court,,R.I.,,1,Rhode Island,,1868-03-01,1868-03-01,723116,View example
x,15178,Rhode Island Vice Admiralty Court,,R.I. Vice Adm. Ct.,,259,Rhode Island,,1716-01-01,1752-12-14,85,View example
x,9417,Richland Circuit Court,,Richland Cir. Ct.,,27,Ohio,,1887-01-01,1913-01-01,421655,View example
x,13070,Richland County Circuit Court,,Richland Cty. Cir. Ct.,,35,Ohio,,1895-01-01,1913-01-01,392879,View example
x,13098,Richland County Court,,Richland Cty. Ct.,,4,Ohio,,1916-01-01,1964-12-09,1604701,View example
x,10814,Richland County Court of Common Pleas,11996,Ohio C.P.,,11,Ohio,,1905-01-01,1974-09-10,889459,View example
x,11968,Richland County Court of Common Pleas,11996,Richland Cty. Ct. C.P.,,2,Ohio,,1965-03-22,1965-07-01,1432161,View example
x,11996,Richland County Court of Common Pleas,,Richland Cty. C.P.,,25,Ohio,,1900-01-01,1976-01-28,891491,View example
x,17212,Richland County Court of Common Pleas,11996,Richland County C.P.,,4,Ohio,,1919-06-05,1929-07-29,1559644,View example
x,19176,Richland Court of Common Pleas,11996,Richland C.P.,,1,Ohio,,1926-01-30,1926-01-30,1637211,View example
x,20865,Richmond Chancery Court,,Richmond Ch. Ct.,,2,Virginia,,1919-01-01,1965-01-15,3875575,View example
x,14436,Richmond Circuit Court,,Richmond Cir. Ct.,,1424,Virginia,,1856-01-01,2016-02-03,3778717,View example
x,23580,Richmond Circuit Court,14436,Richmond Cty. Cir. Ct.,,1,Virginia,,1999-07-08,1999-07-08,3860243,View example
x,15611,Richmond County Circuit Court,,Richmond Cty. Cir. Ct.,,13,Virginia,,1990-01-16,2013-10-16,3787332,View example
x,15766,Richmond Hustings Court,,Richmond Hustings Ct.,,1,Virginia,,1970-01-06,1970-01-06,3941461,View example
x,15725,Richmond Law & Equity Court,15675,Richmond Law & Eq. Ct.,,5,Virginia,,1922-06-24,1969-03-03,3783514,View example
x,15675,Richmond Law and Equity Court,,Richmond Law & Eq. Ct.,,162,Virginia,,1921-04-26,1973-10-09,3785242,View example
x,15756,Richmond Law and Equity Court,15675,Richmond Law Eq. Ct.,,1,Virginia,,1966-11-22,1966-11-22,3916752,View example
x,15819,Richmond Law and Equity Court,15675,Richmond Law & Equity Ct.,,17,Virginia,,1961-02-27,1973-04-20,3920993,View example
x,21594,Richmond Superior Court,,Richmond Super. Ct.,,57,Georgia,,1831-01-01,1843-06-01,6752736,View example
x,15327,Roanoke Circuit Court,,Roanoke Cir. Ct.,,359,Virginia,,1974-06-27,2016-05-06,3778694,View example
x,15761,Roanoke Circuit Court,15327,Richmond Cir. Ct.,,1,Virginia,,1983-08-30,1983-08-30,3896918,View example
x,20811,Roanoke County Circuit Cour,15325,Roanoke Cty. Cir. Ct.,,2,Virginia,,2009-09-15,2009-10-21,3866841,View example
x,15325,Roanoke County Circuit Court,,Roanoke Cty. Cir. Ct.,,95,Virginia,,1956-03-06,2015-06-16,3778758,View example
x,9283,Rochester City Court,,Rochester City Ct.,,169,New York,,1934-09-17,2017-06-09,32669,View example
x,10583,Rochester City Court,9283,Rochester Cty. Ct.,,2,New York,,1976-05-21,1985-04-25,840078,View example
x,11735,Rochester City Court,9283,RochesterCity Ct.,,1,New York,,1968-09-03,1968-09-03,1200215,View example
x,15803,Rockbridge County Circuit Court,,Rockbridge Cty. Cir. Ct.,,11,Virginia,,1985-05-02,2012-06-06,3784940,View example
x,14999,Rockcastle Circuit Court,10183,Rockcastle Cir. Ct.,,3,Kentucky,,1926-03-05,1926-03-16,4907281,View example
x,14489,Rockingham County Circuit Court,,Rockingham Cty. Cir. Ct.,,167,Virginia,,1972-10-10,2016-05-13,3779519,View example
x,10136,Rockland County Court,,Rockland Cty. Ct.,,11,New York,,1893-02-01,2011-02-25,684702,View example
x,10057,Rockland County Surrogate's Court,,Rockland County Sur. Ct.,,1,New York,,1879-12-01,1879-12-01,624543,View example
x,14019,Rockland Surrogate's Court,,Rockland Sur. Ct.,,1,New York,,1889-02-01,1889-02-01,1963480,View example
x,19947,Rockville Centre Police Justice Court,,Rockville Centre Police J. Ct.,,1,New York,,1966-06-06,1966-06-06,1174051,View example
x,11919,Rockville Centre Village Court,,Rockville Centre Village Ct.,,8,New York,,1975-03-04,1981-08-28,783044,View example
x,21298,Rocky River Municipal Court,,Rocky River Mun. Ct.,,2,Ohio,,1994-07-14,2009-02-26,6688369,View example
x,10528,Rome City Court,,Rome City Ct.,,3,New York,,1978-03-22,1981-05-14,779584,View example
x,18471,Roslyn Harbor Justice Court,,Roslyn Harbor J. Ct.,,1,New York,,1995-03-27,1995-03-27,933744,View example
x,13099,Ross Circuit Court,,Ross Cir. Ct.,,5,Ohio,,1886-05-01,1906-12-08,1616510,View example
x,13532,Ross County Circuit Court,,Ross Cty. Cir. Ct.,,2,Ohio,,1900-05-01,1906-12-08,1515735,View example
x,17542,Ross County Common Pleas Court,13068,Ohio C.P.,,1,Ohio,,1973-11-16,1973-11-16,1443610,View example
x,13068,Ross County Court of Common Pleas,,Ross Cty. C.P.,,5,Ohio,,1900-01-01,1980-04-10,1602760,View example
x,13503,Ross County Probate Court,,Ross Cty. Prob. Ct.,,1,Ohio,,1955-12-29,1955-12-29,1787509,View example
x,15749,Russell County Circuit Court,,Russell Cty. Cir. Ct.,,8,Virginia,,1958-08-26,2015-01-21,3782019,View example
x,9790,Rye City Court,,Rye City Ct.,,7,New York,,2002-01-14,2014-04-07,105489,View example
x,22318,Sac and Fox Nation District Court,,Sac & Fox Nation Dist. Ct.,,4,Tribal Jurisdictions,,2003-04-04,2004-03-30,7345380,View example
x,22264,Sac and Fox Nation Supreme Court,,Sac & Fox Nation Sup. Ct.,,11,Tribal Jurisdictions,,1998-08-20,2007-03-06,7345371,View example
x,22231,Sacramento District Court,,Sacramento Dist. Ct.,,15,California,,1857-12-01,1858-04-01,8154213,View example
x,20815,Saginaw County Circuit Court,,Saginaw Cty. Cir. Ct.,,34,Michigan,,1864-01-01,1871-06-01,3868634,View example
x,15597,Salem Circuit Court,,Salem Cir. Ct.,,71,Virginia,,1981-01-27,2013-10-01,3779424,View example
x,9555,Salem County Court,,Salem Cty. Ct.,,3,New Jersey,,1956-11-09,1976-04-30,304377,View example
x,9952,Salem County Court of Common Pleas,,Salem Cty. Ct. C.P.,,2,New Jersey,,1930-01-01,1936-03-30,426421,View example
x,9865,Salem County District Court,,Salem Cty. Dist. Ct.,,1,New Jersey,,1942-09-17,1942-09-17,432402,View example
x,10983,Salem County Juvenile and Domestic Relations Court,,Salem Cty. Juv. & Dom. Rel. Ct.,,1,New Jersey,,1978-06-05,1978-06-05,894641,View example
x,22939,Salina Register and Receiver,,Salina Register & Receiver,,1,United States,,1883-03-07,1883-03-07,12136382,View example
x,22940,Salt Lake City Register and Receiver,,Salt Lake City Register & Receiver,,1,Utah,,1883-09-17,1883-09-17,12127967,View example
x,22227,San Francisco District Court,,S.F. Dist. Ct.,,43,California,,1857-09-01,1858-06-01,8153432,View example
x,9418,Sand Lake Justice Court,,Sand Lake J. Ct.,,5,New York,,1998-09-17,2008-05-06,32492,View example
x,9312,Sandusky Circuit Court,,Sandusky Cir. Ct.,,29,Ohio,,1885-10-01,1912-04-19,421706,View example
x,13101,Sandusky County Circuit Court,,Sandusky Cty. Cir. Ct.,,13,Ohio,,1895-12-01,1912-04-19,392875,View example
x,10817,Sandusky County Court of Common Pleas,,Sandusky Cty. C.P.,,15,Ohio,,1897-01-01,1963-11-29,888085,View example
x,12529,Sandusky County Court of Common Pleas,10817,Ohio C.P.,,2,Ohio,,1904-09-01,1904-11-21,1533489,View example
x,18015,Sandusky County Court of Common Pleas,10817,Sandusky Cty. Ct. C.P.,,2,Ohio,,1932-02-26,1933-01-20,1569320,View example
x,18977,Sandusky County Court of Common Pleas,10817,Sandusky County C.P.,,1,Ohio,,1905-04-01,1905-04-01,1535700,View example
x,17322,Sandusky County Probate Court,,Sandusky Cty. Prob. Ct.,,2,Ohio,,1951-08-16,1954-04-20,1768361,View example
x,22230,Santa Cruz District Court,,Santa Cruz Dist. Ct.,,1,California,,1858-03-01,1858-03-01,8156932,View example
x,16665,Santa Rosa County Circuit Court,,Santa Rosa Cty. Cir. Ct.,,11,Florida,,1958-03-17,1972-05-18,1989492,View example
x,14239,Sarasota County Circuit Court,,Sarasota Cty. Cir. Ct.,,7,Florida,,1956-02-06,1976-07-23,1977848,View example
x,14279,Sarasota County Court,,Sarasota Cty. Ct.,,4,Florida,,1985-06-14,1986-06-13,2018635,View example
x,16725,Sarasota County Judge's Court,,Sarasota Cty. J. Ct.,,1,Florida,,1962-10-03,1962-10-03,1988942,View example
x,23569,Sarasota County Judge’s Court,16725,Sarasota Cty. J. Ct.,,2,Florida,,1960-06-22,1960-07-28,1990975,View example
x,17317,Saratoga Chancery Court,,Saratoga Ch. Ct.,,445,New York,,1841-01-05,1845-03-04,6064557,View example
x,15897,Saratoga City Court,,Saratoga City Ct.,,1,New York,,2009-12-30,2009-12-30,3687915,View example
x,11467,Saratoga County Court,,Saratoga Cty. Ct.,,6,New York,,1902-01-01,1975-10-16,1103753,View example
x,11523,Saratoga Springs City Court,,Saratoga Springs City Ct.,,1,New York,,2009-04-16,2009-04-16,4038662,View example
x,11625,Scarsdale Justice Court,,Scarsdale J. Ct.,,1,New York,,1963-12-20,1963-12-20,1134576,View example
x,9828,Schenectady City Court,,Schenectady City Ct.,,3,New York,,1949-01-25,1999-11-18,153390,View example
x,10491,Schenectady County Court,,Schenectady Cty. Ct.,,6,New York,,1939-02-07,2010-09-10,883215,View example
x,11221,Schoharie County Court,,Schoharie Cty. Ct.,,3,New York,,1897-02-01,1937-05-26,865441,View example
x,17539,Schuykill County Court of Common Pleas,,Schuykill Cty. C.P.,,4,Pennsylvania,,1991-10-17,1992-02-07,1375370,View example
x,11514,Schuyler County Court,,Schuyler Cty. Ct.,,3,New York,,1908-03-01,1962-01-24,1096051,View example
x,11482,Schuyler Justice Court,,Schuyler J. Ct.,,1,New York,,1960-02-04,1960-02-04,1066392,View example
x,9075,Schuylkill County Court of Common Pleas,,Schuylkill Cty. C.P.,,886,Pennsylvania,,1839-10-24,2013-01-31,220740,View example
x,12139,Schuylkill County Court of Common Pleas,9075,Schuyl. Cty. C.P.,,7,Pennsylvania,,1933-06-19,1934-03-05,1510910,View example
x,16818,Schuylkill County Court of Common Pleas,9075,Schuylkill Cty. Ct. C.P.,,21,Pennsylvania,,1874-09-21,1967-12-04,1036118,View example
x,12106,Schuylkill County Court of Oyer and Terminer,,Schuylkill Cty. Ct. Oyer & Terminer,,5,Pennsylvania,,1880-01-01,1934-01-22,1483292,View example
x,12039,Schuylkill County Court of Quarter Sessions,,Schuylkill Cty. Ct. Quarter Sess.,,87,Pennsylvania,,1872-08-12,1966-03-28,812881,View example
x,12117,Schuylkill County Court of Quarter Sessions,12039,Schuyl. Cty. Ct. Quarter Sess.,,2,Pennsylvania,,1933-07-24,1934-02-26,1510897,View example
x,13387,Schuylkill County Criminal Court,,Schuylkill Cty. Crim. Ct.,,3,Pennsylvania,,1872-12-18,1968-02-19,1702044,View example
x,11703,Schuylkill County Orphans' Court,,Schuylkill Cty. Orphans' Ct.,,93,Pennsylvania,,1872-07-08,1991-05-18,812932,View example
x,12150,Schuylkill County Orphans' Court,11703,Schuyl. Cty. Orphans' Ct.,,3,Pennsylvania,,1933-10-23,1934-02-26,1510914,View example
x,16971,Schuylkill County of Orphans' Court,11703,Schuylkill Cty. Orphans' Ct.,,1,Pennsylvania,,1936-11-02,1936-11-02,1527884,View example
x,21546,Schuylkill Criminal Court,,Schuylkill Crim. Ct.,,2,Pennsylvania,,1873-01-01,1873-10-29,6762196,View example
x,13232,Scioto Circuit Court,,Scioto Cir. Ct.,,11,Ohio,,1887-11-01,1908-03-23,1616491,View example
x,13533,Scioto County Circuit Court,,Scioto Cty. Cir. Ct.,,7,Ohio,,1896-03-01,1908-03-23,1505051,View example
x,21453,Scioto County Court,,Scioto Cty. Ct.,,5,Ohio,,1965-03-29,1965-03-29,6700575,View example
x,11986,Scioto County Court of Common Pleas,,Scioto Cty. C.P.,,38,Ohio,,1894-10-01,1998-10-19,1439259,View example
x,12566,Scioto County Court of Common Pleas,11986,Ohio C.P.,,5,Ohio,,1909-07-19,1974-10-23,1443569,View example
x,18378,Scioto County Court of Common Pleas,11986,Scioto County C.P.,,2,Ohio,,1921-05-01,1974-09-04,1559689,View example
x,18470,Scioto County Court of Common Pleas,11986,Scioto Cty. Ct. C.P.,,1,Ohio,,1966-03-17,1966-03-17,1435400,View example
